link_id,points_count,stops_computecount,sig_mean_mean,Score,name,geometry,Score_Bus,Score_Rail
cluster2_secondary_61_5,7,138,2.3559411922663807,14.212758758402988,Spring Street Northwest,"LINESTRING (-84.38913183974022 33.781305185166765, -84.3891316 33.7813038, -84.3891234 33.781258, -84.3890917 33.781081199999996, -84.3890442 33.7808158, -84.38903612761472 33.78077082533654)",7.14044215010203,7.072316608300957
cluster2_secondary_61_6,7,112,2.423293067226891,13.938022862927102,Spring Street Northwest,"LINESTRING (-84.38895893541569 33.78033439329013, -84.3888652539484 33.77979982577669)",6.8657062546261445,7.072316608300957
cluster2_secondary_61_7,7,108,2.4172137605042012,13.838151052637807,Spring Street Northwest,"LINESTRING (-84.38876810369585 33.77907893470228, -84.388765 33.779033, -84.38877396834093 33.778538552893636)",6.76583444433685,7.072316608300957
cluster2_secondary_63_1,7,110,3.091517857142857,12.258909084417226,Washington Street Southwest,"LINESTRING (-84.39140096592764 33.74629452328538, -84.391604 33.746031, -84.39174982419993 33.745839769540886)",8.706529784047508,3.5523793003697195
cluster2_secondary_63_2,7,165,3.52360119047619,19.103275223960267,Washington Street Southwest,"LINESTRING (-84.39038501631234 33.74760216726421, -84.3904464 33.7475245, -84.3905059 33.7474501, -84.3906203 33.74730580000001, -84.39074223128293 33.74715183933426)",11.281106348698493,7.8221688752617755
cluster2_secondary_63_3,7,189,3.873021978021978,21.136824072321872,Washington Street Southwest,"LINESTRING (-84.3895994246981 33.74859703888316, -84.3896726 33.7485044, -84.38995560015344 33.74814615837815)",12.905701303172524,8.23112276914935
cluster2_secondary_63_4,5,167,3.9755344012605045,21.137982193596624,Washington Street Southwest,"LINESTRING (-84.38823620762224 33.75033342860475, -84.3883195 33.75023279999999, -84.38840230000001 33.7501214, -84.3884284 33.75008679999999, -84.388458 33.750039)",14.065665585295667,7.072316608300957
cluster2_secondary_64_1,7,142,2.2245845946033915,14.227457067577564,West Peachtree Street Northwest,"LINESTRING (-84.38781452196545 33.78588750771263, -84.3878143 33.7860761, -84.38781166982089 33.78642782871542)",6.802860124357978,7.424596943219587
cluster2_secondary_64_10,7,111,2.6669642857142857,15.527669918049169,West Peachtree Street Northwest,"LINESTRING (-84.387313 33.77588099999999, -84.3873098 33.7762445, -84.387309 33.776333999999984)",7.533572641116715,7.994097276932454
cluster2_secondary_64_11,7,109,2.4873386854741897,13.335003478889888,West Peachtree Street Northwest,"LINESTRING (-84.38732106531755 33.775215753322975, -84.3873194 33.7753486, -84.38731450087036 33.7757561486192)",6.983651185027379,6.35135229386251
cluster2_secondary_64_12,7,118,2.5901391806722693,13.817178762291373,West Peachtree Street Northwest,"LINESTRING (-84.38733048549902 33.77419170582188, -84.3873254 33.77467450000001, -84.38732449759628 33.77473208979203)",7.465826468428863,6.35135229386251
cluster2_secondary_64_13,7,145,2.7199048758259283,14.723138915744496,West Peachtree Street Northwest,"LINESTRING (-84.38734616573186 33.77280541058809, -84.3873435 33.77296160000001, -84.38733994507591 33.77334579930539)",8.371786621881986,6.35135229386251
cluster2_secondary_64_14,7,166,2.7569267598343683,15.19386802979908,West Peachtree Street Northwest,"LINESTRING (-84.38741447597383 33.771525508598145, -84.38737130449208 33.77206443324475)",8.842515735936571,6.35135229386251
cluster2_secondary_64_2,7,136,2.4045217209690897,16.5588474220567,West Peachtree Street Northwest,"LINESTRING (-84.38782188529022 33.78484307593443, -84.3878183 33.7852668, -84.38781753241003 33.78538342676626)",7.254284490797058,9.304562931259643
cluster2_secondary_64_3,7,122,2.3461207399626516,15.154132682117538,West Peachtree Street Northwest,"LINESTRING (-84.38783136931623 33.78360659899582, -84.3878312 33.7836289, -84.3878295 33.783842899999996, -84.38782719939994 33.78414694631879)",6.836366515398194,8.317766166719343
cluster2_secondary_64_4,7,147,2.3214285714285716,14.24795087502562,West Peachtree Street Northwest,"LINESTRING (-84.38784253764743 33.78211099355185, -84.3878401 33.78245470000001, -84.38783871062408 33.78265133422081)",7.175634266724663,7.072316608300957
cluster2_secondary_64_5,8,170,2.309050324675325,14.23578043054097,West Peachtree Street Northwest,"LINESTRING (-84.38727211618827 33.77989594647914, -84.387272 33.779957, -84.387298 33.78018099999999, -84.387362 33.78040000000001, -84.38737407177351 33.78042774324399)",7.163463822240014,7.072316608300957
cluster2_secondary_64_6,7,120,2.3282563025210083,13.820248154261424,West Peachtree Street Northwest,"LINESTRING (-84.3872904722056 33.77810695593476, -84.3872876 33.7785747, -84.38728582895469 33.77864731288538)",6.747931545960467,7.072316608300957
cluster2_secondary_64_7,7,123,2.320378151260504,14.151062404111498,West Peachtree Street Northwest,"LINESTRING (-84.3872945 33.777553600000005, -84.3872941 33.7776208, -84.387291 33.778020999999995)",6.779273195160918,7.371789208950579
cluster2_secondary_64_8,7,108,2.308429621848739,16.29400499551721,West Peachtree Street Northwest,"LINESTRING (-84.3873018183086 33.77691410214134, -84.3872953744942 33.77745449488166)",6.4613452492401295,9.83265974627708
cluster2_secondary_64_9,7,105,2.6417091836734694,17.1570328363674,West Peachtree Street Northwest,"LINESTRING (-84.387309 33.776333999999984, -84.387304 33.7767495, -84.387303 33.776815)",7.32437309009032,9.83265974627708
cluster2_secondary_65_1,7,131,2.539734753550543,7.571821790911242,Whitehall Street Southwest,"LINESTRING (-84.40942111607357 33.741846007032976, -84.41003633070646 33.74167992837327)",7.571821790911242,0.0
cluster2_secondary_65_2,7,128,2.346323529411765,6.943626862030533,Whitehall Street Southwest,"LINESTRING (-84.40747536073417 33.74238084839973, -84.4073115 33.74242969999999, -84.4072004 33.74246349999999, -84.4071019 33.742493899999985, -84.40686773358262 33.74256616383913)",6.943626862030533,0.0
cluster2_secondary_65_3,7,143,2.2448979591836737,6.8799952235613,Whitehall Street Southwest,"LINESTRING (-84.40478466960175 33.74327448772311, -84.4050086 33.7431939, -84.4053785186894 33.74306086000921)",6.8799952235613,0.0
cluster2_secondary_65_4,7,174,2.232565695174391,7.261613893797418,Whitehall Street Southwest,"LINESTRING (-84.40316275870953 33.7439621774278, -84.4033886 33.74385229999999, -84.4035472 33.7437751, -84.40372146039599 33.74369027793205)",7.261613893797418,0.0
cluster2_secondary_65_5,7,141,2.228860096670247,6.80092554864859,Whitehall Street Southwest,"LINESTRING (-84.40255060817128 33.744259433878476, -84.4021067 33.7444747, -84.40199141102093 33.74453060649612)",6.80092554864859,0.0
cluster2_secondary_65_6,6,136,2.3275315656565656,7.364467187809482,Fair Street Southwest,"LINESTRING (-84.40180733586197 33.746135385431664, -84.401807 33.74613570000002, -84.4017836 33.7461512, -84.401758 33.7461571, -84.4017369 33.7461571, -84.4015875 33.7461454, -84.4015338 33.746147399999984, -84.4015104 33.746155099999996, -84.40148710000001 33.746172599999994, -84.401374 33.74628539999999)",7.364467187809482,0.0
cluster2_secondary_65_8,7,154,2.380681818181818,11.016993371246501,Whitehall Street Southwest,"LINESTRING (-84.3983289 33.74633370000001, -84.3982364 33.7463796, -84.39780033218778 33.7465907275081)",7.464614070876782,3.5523793003697195
cluster2_secondary_6_1,2,61,3.5737903225806456,23.590308063164805,,"LINESTRING (-84.3912745 33.7531637, -84.391351 33.753206899999995)",12.329532104316678,11.260775958848125
cluster2_secondary_6_3,7,177,3.408464590964591,21.11335894817389,Alabama Street Southwest,"LINESTRING (-84.39324951063465 33.754212832899555, -84.39269699779771 33.753932064245745)",11.142358033711666,9.971000914462223
cluster2_secondary_9_1,7,105,1.85,12.32146480733348,Baker Street Northeast,"LINESTRING (-84.38646842230361 33.76224064825166, -84.38711547740625 33.76224778329909)",5.129289136143595,7.192175671189886
cluster2_secondary_9_2,7,112,1.828125,12.371643815792655,Baker Street Northeast,"LINESTRING (-84.38478668045865 33.76221678770561, -84.38543378866916 33.762225834075494)",5.179468144602771,7.192175671189886
cluster2_secondary_9_3,7,102,1.7744897959183672,4.871751242846215,Baker Street Northeast,"LINESTRING (-84.38281962091202 33.762205810128, -84.3833645 33.762208099999995, -84.3834128 33.76220839999999, -84.38346655422247 33.76220873811368)",4.871751242846215,0.0
cluster2_secondary_9_4,7,62,1.6027777777777779,3.667470269854731,Baker Highland Conn Northeast,"LINESTRING (-84.38125290000337 33.7621811811785, -84.3812515 33.7621811, -84.3808798 33.7621666, -84.3807458 33.76214720000001, -84.3806332 33.762130899999995, -84.38061060214498 33.76212534883139)",3.667470269854731,0.0
cluster2_tertiary_10_1,5,56,2.982575757575758,7.460722228785814,Bill Kennedy Way,"LINESTRING (-84.358237 33.7453278, -84.35824075845524 33.745607317090624)",7.460722228785814,0.0
cluster2_tertiary_11_1,5,138,3.5041335978835972,20.87223897099875,Broad Street Southwest,"LINESTRING (-84.39298424406515 33.75218671011292, -84.3928511 33.75235229999999, -84.3928257 33.7523838, -84.3927906 33.752427499999996)",11.75078514730197,9.12145382369678
cluster2_tertiary_11_2,7,213,3.171359995611148,20.055406853657225,Broad Street Southwest,"LINESTRING (-84.39430030391703 33.75053073126307, -84.394254 33.7505899, -84.3942439 33.7506027, -84.3941658 33.75070130000002, -84.3941521 33.7507189, -84.3939463278131 33.750982784137335)",10.933953029960445,9.12145382369678
cluster2_tertiary_13_1,6,114,2.543689083820663,14.956536279917223,Carnegie Way Northwest,"LINESTRING (-84.388611411005 33.75845292480005, -84.3886305 33.7584723, -84.3886581 33.75849749999999, -84.3887675 33.758602999999994, -84.388801 33.7586353, -84.3889001 33.758730899999996)",7.620211482288543,7.336324797628681
cluster2_tertiary_14_1,7,93,2.6544021454735742,16.36210662642753,Centennial Olympic Park Drive Northwest,"LINESTRING (-84.3959163000874 33.75645452441826, -84.39651821467642 33.75625596093103)",7.0587455474065015,9.303361079021027
cluster2_tertiary_14_2,5,88,2.569444444444444,19.492641557078848,Centennial Olympic Park Drive Northwest,"LINESTRING (-84.3927053 33.7585402, -84.3927512 33.758504099999996, -84.3928463 33.75843, -84.3929195 33.7583698, -84.3929849 33.758322899999996)",7.510901283792275,11.981740273286572
cluster2_tertiary_14_5,7,173,2.0008928571428575,6.496992552510719,Centennial Olympic Park Drive Northwest,"LINESTRING (-84.39201988764553 33.763082536154506, -84.3920225 33.76281819999999, -84.39202408072794 33.762542184553865)",6.496992552510719,0.0
cluster2_tertiary_14_6,7,138,2.0,14.01768266056107,Centennial Olympic Park Drive Northwest,"LINESTRING (-84.39206056594143 33.76035150680233, -84.3920615 33.76029609999999, -84.392078299256 33.75981099684308)",6.061647186730522,7.956035473830547
cluster2_tertiary_14_7,7,177,2.010549450549451,6.803657159975146,Centennial Olympic Park Drive Northwest,"LINESTRING (-84.39203526954252 33.76190317538355, -84.39204435974735 33.76136272638737)",6.57253764110967,0.23111951886547605
cluster2_tertiary_15_1,7,160,2.455445031159317,13.419265049046558,Centennial Olympic Park Drive Southwest,"LINESTRING (-84.39938765342383 33.751931987515526, -84.399453 33.751836, -84.399606 33.751647000000006, -84.39975064936343 33.751485188939185)",7.7888770696224965,5.6303879794240626
cluster2_tertiary_15_2,7,126,2.7222222222222223,13.645805200488262,Centennial Olympic Park Drive Southwest,"LINESTRING (-84.39883398598585 33.7531472393503, -84.398809 33.75323800000001, -84.3987408 33.75365870000002, -84.3987377735369 33.75368149196412)",8.0154172210642,5.6303879794240626
cluster2_tertiary_17_10,7,63,3.638888888888889,8.378851310617222,Cherokee Avenue Southeast,"LINESTRING (-84.37337923253318 33.74464196293694, -84.3733834 33.744880699999996, -84.3733882 33.745154899999996, -84.37338867959815 33.74518203855159)",8.378851310617222,0.0
cluster2_tertiary_17_11,7,21,4.333333333333333,6.007275564852859,Cherokee Avenue Southeast,"LINESTRING (-84.37336991964916 33.74339570281964, -84.37336930000001 33.7437211, -84.37337071476337 33.74393594920999)",6.007275564852859,0.0
cluster2_tertiary_17_12,7,21,3.5,4.852030263919617,Cherokee Avenue Southeast,"LINESTRING (-84.37336793139201 33.74295894657532, -84.37336362569852 33.74241876936016)",4.852030263919617,0.0
cluster2_tertiary_17_2,7,32,2.2767857142857144,3.910724390660312,Cherokee Avenue Southeast,"LINESTRING (-84.37356669193002 33.74171314139, -84.37337317633677 33.742228796589124)",3.910724390660312,0.0
cluster2_tertiary_17_4,7,28,1.6875,2.715926477232544,Cherokee Avenue Southeast,"LINESTRING (-84.37361621726106 33.740855185419214, -84.3736217346961 33.740314814100245)",2.715926477232544,0.0
cluster2_tertiary_17_5,7,49,1.6071428571428572,3.341959620556879,Cherokee Avenue Southeast,"LINESTRING (-84.3736279159621 33.739689182208195, -84.37363308030164 33.73914881774507)",3.341959620556879,0.0
cluster2_tertiary_17_6,7,84,1.6458333333333333,4.221479150822113,Cherokee Avenue Southeast,"LINESTRING (-84.37363902693619 33.73802385040125, -84.37363714133578 33.73856415026787)",4.221479150822113,0.0
cluster2_tertiary_17_7,7,73,3.7713744588744587,9.187507492704876,Cherokee Avenue Southeast,"LINESTRING (-84.3733930563325 33.74589433301934, -84.37339300000001 33.7459003, -84.3733905 33.746339600000006, -84.37338995830898 33.746434655997916)",9.187507492704876,0.0
cluster2_tertiary_17_8,7,82,1.5565684315684316,3.957927365226854,Cherokee Avenue Southeast,"LINESTRING (-84.37363849510753 33.73690137807025, -84.37363944839227 33.73744162201161)",3.957927365226854,0.0
cluster2_tertiary_17_9,7,84,1.5416666666666667,3.954296926086536,Cherokee Avenue Southeast,"LINESTRING (-84.37363800000057 33.73657063140939, -84.373638 33.7365183, -84.37363800000531 33.73603036857977)",3.954296926086536,0.0
cluster2_tertiary_18_2,7,154,2.4261363636363638,7.607136535237199,Cherry Street Northwest,"LINESTRING (-84.39550202823928 33.77223216862597, -84.3955096 33.77177389999999, -84.39551095807266 33.77169172207053)",7.607136535237199,0.0
cluster2_tertiary_19_1,7,157,3.263921378828211,10.756504363894184,Coca-Cola Place Southeast,"LINESTRING (-84.38067422751261 33.75342600104389, -84.3806045 33.75337470000001, -84.3804308 33.75324689999999, -84.3803424 33.7531819, -84.38018858659319 33.75306876002714)",10.29426532616323,0.4622390377309521
cluster2_tertiary_19_2,7,146,3.55667701863354,10.970669041208351,Coca-Cola Place Southeast,"LINESTRING (-84.38169128247749 33.7541765948033, -84.3815693 33.754086400000006, -84.38120645920455 33.75381863384317)",10.970669041208351,0.0
cluster2_tertiary_1_1,7,155,2.2710333145115755,7.134873992548943,14th Street Northwest,"LINESTRING (-84.41066449054077 33.785813739782945, -84.4106968 33.7858132, -84.41100710000002 33.7858081, -84.41131122765886 33.78580312045278)",7.134873992548943,0.0
cluster2_tertiary_1_2,7,171,2.1809523809523808,7.057285798887816,14th Street Northwest,"LINESTRING (-84.40933674949396 33.786038507021146, -84.4092315 33.7860684, -84.409078 33.786111999999996, -84.4089675 33.786135699999996, -84.408882 33.786153999999996, -84.4087299 33.78618, -84.40871405556528 33.78618269005986)",7.057285798887816,0.0
cluster2_tertiary_20_10,8,140,1.671826625386997,4.878006796673407,Beech Valley Road Northeast,"LINESTRING (-84.34646434573719 33.796689306333136, -84.34649 33.79669299999999, -84.346651 33.796730000000004, -84.346851 33.79681, -84.34705737809509 33.79690201027725)",4.878006796673407,0.0
cluster2_tertiary_20_11,7,105,1.6,4.43614195558365,East Rock Springs Road Northeast,"LINESTRING (-84.3444880091004 33.79513776334272, -84.343975 33.79485, -84.34395091964632 33.7948363893735)",4.43614195558365,0.0
cluster2_tertiary_20_13,7,56,1.5,3.295836866004329,East Rock Springs Road Northeast,"LINESTRING (-84.34351420669167 33.794594601326324, -84.34298079350455 33.79428839908083)",3.295836866004329,0.0
cluster2_tertiary_20_14,7,88,1.5,3.911950113817841,East Rock Springs Road Northeast,"LINESTRING (-84.34246810340454 33.793920595720735, -84.34197989147263 33.79356540972323)",3.911950113817841,0.0
cluster2_tertiary_20_4,8,0,0.0,0.0,East Rock Springs Road Northeast,"LINESTRING (-84.35744782499474 33.79722595575776, -84.357388 33.797213, -84.357288 33.797206, -84.3572 33.79721000000001, -84.35680385730141 33.79725768054965)",0.0,0.0
cluster2_tertiary_20_5,7,68,1.8313852813852816,4.343272977808164,East Rock Springs Road Northeast,"LINESTRING (-84.354876 33.797381, -84.354605 33.797374, -84.3543886 33.79736859999999, -84.354321 33.797366999999994)",4.343272977808164,0.0
cluster2_tertiary_20_6,8,89,1.775094696969697,4.429339544816041,East Rock Springs Road Northeast,"LINESTRING (-84.35376278732727 33.79737346809559, -84.353605 33.797391, -84.353232 33.79745299999998, -84.3531239876746 33.79746185350299)",4.429339544816041,0.0
cluster2_tertiary_20_9,7,108,1.7729166666666667,4.962432717481363,East Rock Springs Road Northeast,"LINESTRING (-84.35069780265682 33.79703339414359, -84.35129967714713 33.79723143515968)",4.962432717481363,0.0
cluster2_tertiary_21_1,7,38,2.398809523809524,9.97332987393549,Ellis Street Northeast,"LINESTRING (-84.38212372485316 33.75837987533491, -84.3819839 33.7583778, -84.38147669200619 33.75837239704437)",4.463590436358022,5.50973943757747
cluster2_tertiary_21_2,7,100,2.397448979591837,13.609965028058905,Ellis Street Northeast,"LINESTRING (-84.38717600730313 33.758433375878724, -84.3870052 33.7584316, -84.3869473 33.758431, -84.3868714 33.7584302, -84.3867563 33.75842899999999, -84.3865692 33.758427, -84.3865363 33.75842660000001, -84.38652898873175 33.758426519757165)",6.537648419757949,7.072316608300957
cluster2_tertiary_21_3,7,60,1.9039115646258504,11.372838675547154,Ellis Street Northeast,"LINESTRING (-84.38547735642268 33.7584106014932, -84.3850623 33.75841079999999, -84.3849054 33.7584091, -84.3848304690155 33.75840832380245)",4.300522067246196,7.072316608300957
cluster2_tertiary_21_4,7,50,2.3227607709750564,11.94347373020011,Ellis Street Northeast,"LINESTRING (-84.38354150972182 33.75839443633603, -84.3833792 33.7583927, -84.3831918 33.75839070000001, -84.38289449260843 33.75838754615315)",4.871157121899152,7.072316608300957
cluster2_tertiary_23_1,8,104,2.269230769230769,5.988630094126933,Euclid Avenue Northeast,"LINESTRING (-84.3494833621107 33.76495885083125, -84.3495818 33.764958499999985, -84.349714 33.764959, -84.349791 33.76494799999998, -84.35004383016035 33.764753540958)",5.988630094126933,0.0
cluster2_tertiary_23_11,7,58,2.142857142857143,4.775308116086408,Euclid Avenue Northeast,"LINESTRING (-84.3526806516049 33.76272662938729, -84.3526471 33.762752400000004, -84.3522473 33.76305940000002, -84.3522043509009 33.763092375147615)",4.775308116086408,0.0
cluster2_tertiary_23_12,7,67,2.357142857142857,5.55850808263659,Euclid Avenue Northeast,"LINESTRING (-84.35147330571051 33.76365575345896, -84.351305 33.76378379999999, -84.3510733 33.76396189999999, -84.35099646499562 33.76402097985062)",5.55850808263659,0.0
cluster2_tertiary_23_2,7,7,1.75,1.2130075659799042,Euclid Avenue Northeast,"LINESTRING (-84.35983529072038 33.75584215961151, -84.35930724699595 33.756153892086026)",1.2130075659799042,0.0
cluster2_tertiary_23_4,7,7,1.75,6.8433955454039666,Euclid Avenue Northeast,"LINESTRING (-84.35802879344702 33.75702049282, -84.358458 33.75670999999999, -84.35851929576509 33.75666856027936)",1.2130075659799042,5.6303879794240626
cluster2_tertiary_23_5,7,7,1.75,6.8433955454039666,Euclid Avenue Northeast,"LINESTRING (-84.35678516449538 33.758022515770975, -84.357007 33.757833000000005, -84.35723741113804 33.75763642360433)",1.2130075659799042,5.6303879794240626
cluster2_tertiary_23_8,7,35,1.8758503401360545,5.593054190787926,Euclid Avenue Northeast,"LINESTRING (-84.35455726295577 33.76118925378197, -84.354535 33.76121499999999, -84.354399 33.761357, -84.3542843 33.76146189999999, -84.35413520019371 33.76159830721559)",3.3610726097934434,2.231981580994483
cluster2_tertiary_23_9,7,51,2.188775510204082,4.628237742753493,Euclid Avenue Northeast,"LINESTRING (-84.35347269543523 33.76211983162199, -84.35311340000001 33.762401499999996, -84.3530682 33.762437, -84.3530185 33.762476, -84.3530008148033 33.76248986396199)",4.628237742753493,0.0
cluster2_tertiary_24_1,7,211,2.1421658986175114,7.366019341701132,Fair Street Southwest,"LINESTRING (-84.41995965961068 33.74906155319455, -84.42060634045652 33.74905844912649)",7.366019341701132,0.0
cluster2_tertiary_25_2,7,161,1.6983695652173914,5.397509902085506,South Ponce de Leon Avenue Northeast,"LINESTRING (-84.34620931329164 33.773678891770516, -84.3463008 33.7736675, -84.3467068 33.773642499999994, -84.34685432372007 33.773636137120384)",5.397509902085506,0.0
cluster2_tertiary_26_1,8,13,2.4921875,2.405162545608627,Ferst Drive Northwest,"LINESTRING (-84.39453306294432 33.77694045272015, -84.3947869 33.776944500000006, -84.3950398 33.77695070000001, -84.3951058 33.7769567, -84.3951436 33.7769601, -84.39517852703044 33.776973914856384)",2.405162545608627,0.0
cluster2_tertiary_26_3,7,45,2.6798469387755106,5.373987027518324,Ferst Drive Northwest,"LINESTRING (-84.4012738 33.7783998, -84.4012109 33.7784231, -84.401078 33.77845700000001, -84.400948 33.778479, -84.400816 33.77848699999999, -84.40073059983358 33.778488698318014)",5.373987027518324,0.0
cluster2_tertiary_26_4,7,40,2.617857142857143,4.985021617128315,Ferst Drive Northwest,"LINESTRING (-84.39704686466503 33.77824581568801, -84.3971253 33.7782478, -84.3971864 33.778248299999994, -84.3974584 33.77824879999999, -84.3976074 33.7782503, -84.39769394650192 33.77824945527847)",4.985021617128315,0.0
cluster2_tertiary_27_10,7,109,2.1649159663865545,6.078391351541193,Flat Shoals Avenue Southeast,"LINESTRING (-84.3418319655484 33.73634226495279, -84.34209203318741 33.7368367356612)",6.078391351541193,0.0
cluster2_tertiary_27_2,7,172,2.3779464285714282,7.708055461354166,Flat Shoals Avenue Southeast,"LINESTRING (-84.34790431680706 33.74264790550562, -84.3479101 33.74265340000001, -84.348168 33.74290630000001, -84.3483067 33.7430208, -84.34833429643828 33.74305134434458)",7.708055461354166,0.0
cluster2_tertiary_27_3,7,155,2.4274891774891776,7.626409216012088,Flat Shoals Avenue Southeast,"LINESTRING (-84.34732062000299 33.74203361900441, -84.3473334 33.7420472, -84.3474859 33.7422094, -84.3476764 33.742411999999995, -84.34772039841953 33.742458767643384)",7.626409216012088,0.0
cluster2_tertiary_27_4,7,171,2.3545238095238092,7.618940967816769,Flat Shoals Avenue Southeast,"LINESTRING (-84.34651879557465 33.741199726574145, -84.3464124 33.7410998, -84.3462708 33.7409669, -84.346108 33.74081400000001, -84.3460886935083 33.74079638282752)",7.618940967816769,0.0
cluster2_tertiary_27_5,7,182,2.3413461538461537,7.716694969923597,Flat Shoals Avenue Southeast,"LINESTRING (-84.34527453777432 33.74006109684925, -84.3450019 33.739846299999996, -84.3448422 33.7397204, -84.3448042583562 33.73969047911491)",7.716694969923597,0.0
cluster2_tertiary_27_6,7,169,2.370167224080267,7.642779241374975,Flat Shoals Avenue Southeast,"LINESTRING (-84.3441139761376 33.73915381835339, -84.34458761710563 33.739521490665226)",7.642779241374975,0.0
cluster2_tertiary_27_7,7,139,2.3502058718224133,7.139212086843369,Flat Shoals Avenue Southeast,"LINESTRING (-84.34317606134837 33.73842142654808, -84.3435975 33.7387508, -84.34364819339514 33.738790415905235)",7.139212086843369,0.0
cluster2_tertiary_27_9,7,112,2.1484375,6.086981793870777,Flat Shoals Avenue Southeast,"LINESTRING (-84.34230984444612 33.737233946558796, -84.34258715397394 33.73772205423834)",6.086981793870777,0.0
cluster2_tertiary_28_1,5,140,3.3006130268199234,21.93826568572994,Forsyth Street Northwest,"LINESTRING (-84.39139086820252 33.75520055382342, -84.3911734 33.75535709999999, -84.3911319 33.7553892)",11.114140481609763,10.824125204120179
cluster2_tertiary_28_2,7,174,3.193669374104157,21.211812316448817,Forsyth Street Northwest,"LINESTRING (-84.38918205465751 33.75676080501925, -84.3896668 33.7564133, -84.38967262507973 33.75640892534297)",10.387687112328639,10.824125204120179
cluster2_tertiary_28_3,5,109,3.1017316017316015,20.522497169555777,Forsyth Street Northwest,"LINESTRING (-84.3884736 33.75727439999998, -84.3885159 33.75724749999999, -84.38875124466263 33.75707431710929)",9.698371965435596,10.824125204120179
cluster2_tertiary_29_1,7,207,2.9649451771809945,19.26176161863561,Forsyth Street Southwest,"LINESTRING (-84.39542971809283 33.750220326930844, -84.3954553 33.7501877, -84.395564 33.75004909999999, -84.3956663 33.7499175, -84.39578377273462 33.74976831662302)",10.14030779493883,9.12145382369678
cluster2_tertiary_29_2,6,163,2.6916611552028216,13.173599088842497,Forsyth Street Southwest,"LINESTRING (-84.3968811 33.7483918, -84.3969175 33.7483452, -84.3970162 33.74821889999999, -84.3971447 33.7480545, -84.3971558 33.74804029999999, -84.39717086670728 33.748021025410075)",8.985139738295329,4.188459350547168
cluster2_tertiary_2_1,8,142,1.8026960784313726,5.28405148260362,16th Street Northwest,"LINESTRING (-84.40510197994517 33.787758119060264, -84.4053659 33.7876139, -84.4056456 33.787562199999996, -84.4056555 33.7875624, -84.40569283047729 33.78756314670686)",5.28405148260362,0.0
cluster2_tertiary_2_2,8,128,1.875735294117647,5.314358265211329,16th Street Northwest,"LINESTRING (-84.40280619401004 33.78874201565042, -84.4031135 33.7887383, -84.403251 33.788715599999996, -84.40342758362017 33.788630650890305)",5.314358265211329,0.0
cluster2_tertiary_2_3,7,84,1.9583333333333333,5.023025825028842,16th Street Northwest,"LINESTRING (-84.40166457792833 33.78875167638935, -84.4011234 33.78875609999999)",5.023025825028842,0.0
cluster2_tertiary_2_4,7,70,2.0,4.795790545596741,16th Street Northwest,"LINESTRING (-84.39967628691144 33.789237760380225, -84.3994817 33.78932759999999, -84.3994243 33.7893541, -84.39911019694178 33.7894991859663)",4.795790545596741,0.0
cluster2_tertiary_32_1,7,30,1.9124999999999999,3.184327347863792,Fulton Street Southeast,"LINESTRING (-84.38443087331278 33.74199863312666, -84.38507772679422 33.7420040611116)",3.184327347863792,0.0
cluster2_tertiary_32_2,7,63,1.8888888888888888,4.3493273978776426,Fulton Street Southeast,"LINESTRING (-84.3873484302284 33.74189133758107, -84.3867087 33.7418948, -84.38670182967647 33.741894824235324)",4.3493273978776426,0.0
cluster2_tertiary_32_3,8,43,1.8967261904761905,3.513465420305516,Fulton Street Southeast,"LINESTRING (-84.3862078292331 33.74194649537586, -84.3862078 33.7419465, -84.385941 33.74198899999999, -84.385671 33.74200900000001, -84.38556607834805 33.742008144325894)",3.513465420305516,0.0
cluster2_tertiary_33_1,7,123,2.334133653461385,6.819461604668977,Fulton Street Southwest,"LINESTRING (-84.40442451396277 33.74092872235639, -84.4043986 33.7409401, -84.4039335 33.7411454, -84.40385261720311 33.74118110757484)",6.819461604668977,0.0
cluster2_tertiary_33_2,7,190,2.148831327402756,7.171280992762218,Fulton Street Southwest,"LINESTRING (-84.402125171822 33.74193216742288, -84.4022597 33.74188159999999, -84.40270224408059 33.741687982277064)",7.171280992762218,0.0
cluster2_tertiary_33_3,7,176,2.1724862637362636,7.090074038884607,Fulton Street Southwest,"LINESTRING (-84.39975659077234 33.742045784854355, -84.39911094824632 33.74201582874075)",7.090074038884607,0.0
cluster2_tertiary_33_4,7,155,2.2233201581027666,6.984974228160483,Fulton Street Southwest,"LINESTRING (-84.39603130619851 33.741961970522745, -84.3965006 33.7419642, -84.39667809940596 33.74196506461745)",6.984974228160483,0.0
cluster2_tertiary_34_1,7,177,2.921814713064713,9.551487120457447,Glen Iris Drive Northeast,"LINESTRING (-84.36768590490996 33.77204661602052, -84.3676827 33.7722696, -84.36767575793712 33.77258707267014)",9.551487120457447,0.0
cluster2_tertiary_34_11,7,192,2.045587679516251,6.8473893070271705,Glen Iris Drive Northeast,"LINESTRING (-84.36780527501809 33.76384967253816, -84.36781079167828 33.763309306057934)",6.8473893070271705,0.0
cluster2_tertiary_34_12,7,174,2.032834249084249,6.611970012279686,Glen Iris Drive Northeast,"LINESTRING (-84.3678269797133 33.762394792098036, -84.3678214 33.76277199999999, -84.3678191177469 33.76293520479505)",6.611970012279686,0.0
