,Stop ID,Stop Abbr,Stop Name,Lon,Lat,Bus Stop Type,Route(S),Jurisdiction
4587,213247,213247,MCDONOUGH RD @ BEL AIR BLVD,-84.31532,33.450409,Sign on Post,800,Clayton
4588,213248,213248,E LOVEJOY RD @ BEL AIR BLVD,-84.312878,33.449108,Sign on Post,800,Clayton
4589,213249,213249,E LOVEJOY RD @ HASTINGS BRIDGE RD,-84.314795,33.442124,Bench,800,Clayton
4590,213250,213250,HASTINGS BRIDGE RD @ GLEBE CT,-84.315142,33.439383,Sign on Post,800,Clayton
4591,213251,213251,TALMADGE RD @ LOVEJOY RD,-84.314471,33.435981,Sign on Post,800,Clayton
4592,213252,213252,TARA BLVD @ LOVEJOY RD,-84.321855,33.441121,Sign on Post,800,Clayton
4593,213253,213253,TARA BLVD @ LOVEJOY RD,-84.322007,33.442411,Sign on Post,800,Clayton
4594,213254,213254,TARA  BLVD @ 11360,-84.323068,33.444425,Sign on Post,800,Clayton
4595,213256,213256,BENJAMIN E MAYS DR @ ORIOLE DR,-84.473381,33.726898,Sign on Post,68,Atlanta
4596,213257,213257,BENJAMIN E MAYS DR @ ORIOLE DR,-84.472794,33.726684,Sign on Post,68,Atlanta
4597,213258,213258,PIEDMONT AVE NE @ MONROE DR,-84.370392,33.795571,Sign on Post,27,Atlanta
4598,213259,213259,LAWRENCEVILLE HWY @ LYNBURN DR,-84.209556,33.854804,Shelter,75,DeKalb
4599,213260,213260,LAWRENCEVILLE HWY @ HUGH HOWELL RD,-84.210431,33.851959,Simme Seat,75,DeKalb
4600,213261,213261,KIMBERLY MILL RD @ VALLEY BEND RD,-84.488359,33.57725,Sign on Post,189;189,Fulton
4601,213262,213262,JONESBORO RD @ 4161,-84.36198,33.640817,Sign on Post,55,Clayton
4602,213263,213263,JONESBORO RD @ 4161,-84.361926,33.64105,Sign on Post,55,Clayton
4603,213265,213265,ELDER RD @ REDAN RD,-84.228772,33.763906,Sign Strapped to Pole,119;119,DeKalb
4604,213266,213266,MEMORIAL DR @ 6097,-84.19066,33.803875,Sign on Post,119,DeKalb
4605,213267,213267,JOSEPH E BOONE BLVD @ SEWANEE AVE,-84.464763,33.763644,Sign on Post,51,Atlanta
4606,213268,213268,JOSEPH E BOONE BLVD @ SEWANEE AVE,-84.465502,33.76359,Sign on Post,51,Atlanta
4607,213269,213269,WASHINGTON ST @ CEMETERY ST,-84.585826,33.563381,Sign on Post,181,Fulton
4608,213271,213271,DEFOORS FERRY RD @ CORONET WAY,-84.449011,33.820248,Sign on Post,37,Atlanta
4609,213272,213272,MOUNTAIN INDUSTRIAL BLVD @ HAMMERMILL RD (S),-84.200789,33.836841,Shelter,121,DeKalb
4610,213273,213273,DELOWE DR SW @ ALISON CT,-84.457286,33.701307,Shelter,81;162,Atlanta
4611,213274,213274,E WASHINGTON AVE @ RN MARTIN ST,-84.437498,33.675619,Sign on Post,79,Fulton
4612,213275,213275,E WASHINGTON AVE @ RN MARTIN ST,-84.437922,33.675645,Sign on Post,79,Fulton
4613,213276,213276,E WASHINGTON AVE @ HARRIS ST,-84.435696,33.675746,Sign on Post,79,Fulton
4614,213277,213277,E WASHINGTON AVE @ HARRIS ST,-84.435544,33.675844,Sign on Post,79,Fulton
4615,213278,213278,E WASHINGTON AVE @ RANDALL ST,-84.4336,33.675739,Sign on Post,79,Fulton
4616,213279,213279,CALHOUN AVE @ BAYARD ST,-84.431511,33.673386,Sign on Post,79,Fulton
4617,213280,213280,CALHOUN AVE @ BAYARD ST,-84.43175,33.673494,Sign on Post,79,Fulton
4618,213281,213281,CALHOUN AVE @ NORMAN BERRY DR,-84.426526,33.672612,Sign on Post,79,Fulton
4619,213282,213282,HOLCOMB BRIDGE RD @ OLD ALABAMA RD,-84.31689,34.019914,Sign on Post,142,Fulton
4620,213283,213283,HOLCOMB BRIDGE RD @ FOUTS RD,-84.294153,34.003383,Sign on Post,142,Fulton
4621,213285,213285,SPALDING DR @ 7300,-84.261832,33.966899,Sign on Post,142;142,Fulton
4622,213286,213286,HOLCOMB BRIDGE RD @ BARNWELL RD,-84.269902,33.98577,Sign on Post,142,Fulton
4623,213287,213287,HOLCOMB BRIDGE RD @ FOUTS RD,-84.292571,34.003347,Sign on Post,142,Fulton
4624,213288,213288,HOLCOMB BRIDGE RD @ OLD ALABAMA RD,-84.31701,34.020084,Sign on Post,142,Fulton
4625,213291,213291,AUSTIN DR @ COREY BLVD,-84.23408,33.743195,Sign on Post,24,DeKalb
4626,213293,213293,BUTTON GWINNETT DR @ 4550,-84.240254,33.904151,Sign on Post,124;124,DeKalb
4627,213294,213294,AUSTIN DR @ COREY BLVD,-84.23421,33.743159,Sign on Post,24,DeKalb
4628,213296,213296,HOLCOMB BRIDGE RD @ MARKET BLVD,-84.319887,34.020594,Sign on Post,142,Fulton
4629,213297,213297,HOLCOMB BRIDGE RD @ HOLCOMB WOODS PKWY,-84.312127,34.017504,Sign on Post,142,Fulton
4630,213298,213298,HOLCOMB BRIDGE RD @ MARTINS LANDING DR,-84.308633,34.014828,Sign on Post,142,Fulton
4631,213299,213299,HOLCOMB BRIGE RD @ EVES RD,-84.297675,34.005062,Sign on Post,142,Fulton
4632,213300,213300,HOLCOMB BRIDGE RD @ CHAMPIONS GREEN PKWY,-84.284289,33.999823,Sign on Post,142,Fulton
4633,213301,213301,HOLCOMB BRIDGE RD @ 2720,-84.281155,33.993949,Sign on Post,142,Fulton
4634,213302,213302,HOLCOMB BRIDGE RD @ STEEPLE CHASE DR (SOUTH),-84.277336,33.990916,Sign on Post,142,Fulton
4635,213303,213303,HOLCOMB BRIDGE RD @ S HOLCOMB BRIDGE WAY (NORTH),-84.273212,33.988289,Sign on Post,142,Fulton
4636,213304,213304,HOLCOMB BRIDGE RD @ SPALDING DR,-84.25886,33.968646,Sign on Post,142,Fulton
4637,213305,213305,RIVER EXCHANGE DR @ 3175,-84.26369,33.967952,Sign Strapped to Pole,142,Fulton
4638,213306,213306,RIVER EXCHANGE DR @ HOLCOMB BRIDGE RD,-84.261811,33.970249,Sign on Post,142,Fulton
4639,213307,213307,HOLCOMB BRIDGE RD @ NESBIT FERRY RD,-84.272972,33.988253,Sign on Post,142,Fulton
4640,213308,213308,HOLCOMB BRIDGE RD @ STEEPLE CHASE DR (SOUTH),-84.277452,33.991271,Sign on Post,142,Fulton
4641,213309,213309,HOLCOMB BRIDGE RD @ 2701,-84.281169,33.994373,Sign on Post,142,Fulton
4642,213310,213310,HOLCOMB BRIDGE RD @ CHAMPIONS GREEN PKWY,-84.283839,33.99954,Sign on Post,142,Fulton
4643,213311,213311,HOLCOMB BRIDGE RD @ EVES RD,-84.297551,34.00556,Sign on Post,142,Fulton
4644,213312,213312,HOLCOMB BRIDGE RD @ TERRAMOUNT DR,-84.308341,34.014849,Sign on Post,142,Fulton
4645,213313,213313,HOLCOMB BRIDGE RD @ HOLCOMB WOODS PKWY,-84.313583,34.018619,Sign on Post,142,Fulton
4646,213314,213314,HOLCOMB BRIDGE RD @ MARKET BLVD,-84.319265,34.020711,Sign on Post,142,Fulton
4647,213315,213315,CUSTER AVE SE @ KNOB HILL CT,-84.354975,33.716319,Sign on Post,9,Atlanta
4648,213316,213316,PEACHTREE ST SW @ MARTIN L KING JR DR,-84.392075,33.75192,Sign Strapped to Pole,3;40,Atlanta
4649,213317,213317,PEACHTREE ST SW @ MITCHELL ST SW,-84.393268,33.75079,Sign Strapped to Pole,40,Atlanta
4650,213318,213318,PEACHTREE ST SW @ TRINITY AVE SW,-84.394135,33.749673,Sign Strapped to Pole,40,Atlanta
4651,213319,213319,PEACHTREE ST SW @ TRINITY AVE SW,-84.393975,33.749527,Sign Strapped to Pole,40,Atlanta
4652,213320,213320,PEACHTREE ST SW @ BROTHERTON TRANSPORTATION MALL,-84.395891,33.747644,Sign Strapped to Pole,40,Atlanta
4653,213321,213321,PEACHTREE ST SW @ BROTHERTON TRANSPORTATION MALL,-84.395613,33.747512,Sign Strapped to Pole,40,Atlanta
4654,213324,213324,MCDONOUGH BLVD SE @ GAULT ST SE,-84.372272,33.713906,Sign on Post,49,Atlanta
4655,213325,213325,MCDONOUGH BLVD SE @ ERIC ST SE,-84.375739,33.715363,Sign on Post,49,Atlanta
4656,213326,213326,HILL ST SE @ NOLAN ST SE,-84.378675,33.718987,Sign on Post,49,Atlanta
4657,213327,213327,HILL ST SE @ ENGLEWOOD AVE SE,-84.378569,33.721995,Sign on Post,49,Atlanta
4658,213328,213328,CUSTER AVE SE @ KNOB HILL CT SE,-84.355246,33.716624,Sign on Post,9,Atlanta
4659,213329,213329,TURNER RD SE @ KIPLING ST SE,-84.354937,33.703313,Sign on Post,4,Atlanta
4660,213330,213330,TURNER RD SE @ ISA DR SE,-84.354947,33.700654,Sign on Post,4,Atlanta
4661,213331,213331,AUSTIN DR @ REDWING CIR,-84.233908,33.750589,Sign on Post,24,DeKalb
4662,213332,213332,AUSTIN DR @ TOWERS WAY,-84.234087,33.74682,Sign on Post,24,DeKalb
4663,213333,213333,AUSTIN DR @ AUSTIN MEADOWS DR,-84.234021,33.74708,Sign on Post,24,DeKalb
4664,213334,213334,AUSTIN DR @ W AUSTIN RD,-84.23426,33.738254,Sign on Post,24,DeKalb
4665,213335,213335,HARGIS ST SE @ FORREST PARK RD SE,-84.360308,33.687377,Sign on Post,4,Atlanta
4666,213336,213336,AUSTIN DR @ GLENWOOD RD,-84.234315,33.737565,Sign on Post,24,DeKalb
4667,213337,213337,MALL PKWY @ TURNER HILL RD,-84.089226,33.691538,Sign on Post,111,DeKalb
4668,213338,213338,MALL PKWY @ TURNER HILL RD,-84.08782,33.691641,Sign on Post,111,DeKalb
4669,213339,213339,MALL PKWY @ 8455,-84.083398,33.694461,Shelter,111,DeKalb
4670,213340,213340,MALL PKWY @ 8424,-84.08375,33.69396,Bench,111,DeKalb
4671,213341,213341,STONECREST PKWY E @ TURNER HILL RD,-84.087282,33.69714,Bench,111,DeKalb
4672,213342,213342,STONECREST PKWY @ TURNER HILL RD,-84.086989,33.696984,Sign on Post,111,DeKalb
4673,213343,213343,LAKEWOOD AVE SE @ MCDONOUGH BLVD SE,-84.381955,33.717882,Sign Strapped to Pole,155,Atlanta
4674,213344,213344,MELDON AVE @ PRYOR RD,-84.393339,33.712123,Sign on Post,42,Atlanta
4675,213345,213345,MELDON AVE @ TROUP ST,-84.390231,33.711507,Sign Strapped to Pole,42,Atlanta
4676,213346,213346,TROUP ST @ MELDON AVE,-84.390144,33.711552,Sign on Post,42,Atlanta
4677,213347,213347,MOURY AVE SW @ MIDDLETON ST,-84.389776,33.712904,Shelter,42,Atlanta
4678,213348,213348,MOURY AVE @ THIRKELD,-84.391407,33.714407,Sign on Post,42,Atlanta
4679,213349,213349,RALPH D ABERNATHY BLVD @ COOPER ST,-84.396785,33.736925,Shelter,49;832,Atlanta
4680,213350,213350,RALPH D ABERNATHY BLVD @ FORMWALT ST,-84.395535,33.736836,Bench,42;49;832,Atlanta
4681,213351,213351,COVINGTON HWY @ SWIFT ST,-84.094218,33.70235,Sign on Post,111;115,DeKalb
4682,213352,213352,COVINGTON HWY @ 8034,-84.093317,33.702225,Sign on Post,111;115,DeKalb
4683,213353,213353,COVINGTON HWY @ CAGLE ST,-84.103896,33.703284,Sign on Post,111;115,DeKalb
4684,213354,213354,COVINGTON HWY @ CAGLE ST,-84.104506,33.703473,Sign on Post,111;115,DeKalb
4685,213355,213355,CENTRA VILLA DR @ W CEDAR LN,-84.454068,33.713297,Sign on Post,81,Atlanta
4686,213358,213358,CENTRA VILLA DR SW @ CAMPBELLTON RD SW,-84.455677,33.707352,Sign on Post,81,Atlanta
4687,213361,213361,CENTRA VILLA DR @ HONEYSUCKLE LN,-84.454717,33.711309,Sign on Post,81,Atlanta
4688,213362,213362,LAWRENCEVILLE HWY @ 2712,-84.259251,33.824627,Sign on Post,75,DeKalb
4689,213363,213363,NORTH AVE @ JETAL PL,-84.449049,33.768442,Sign on Post,853,Atlanta
4690,213364,213364,BOULDERCREST DR @ PIPER CIR,-84.332733,33.725704,Sign on Post,32,Atlanta
4691,213366,213366,HUGH HOWELL RD @ 4647,-84.198759,33.848984,Sign on Post,121,DeKalb
4692,213367,213367,COVINGTON HWY @ LENOX AVE,-84.198195,33.732466,Sign on Post,111;115,DeKalb
4693,213369,213369,CHAPPELL RD @ JOSEPH E BOONE BLVD,-84.432657,33.763876,Sign on Post,853,Atlanta
4694,213370,213370,CHAPPELL RD @ JOSEPH E BOONE BLVD,-84.432928,33.763652,Sign on Post,853,Atlanta
4695,213371,213371,CHAPPELL RD @ MAYSON TURNER RD,-84.432246,33.765899,Sign on Post,853,Atlanta
4696,213372,213372,COVINGTON HWY @ GLENHAVEN CIR,-84.211158,33.733772,Shelter,111;115,DeKalb
4697,213373,213373,SHANNON PKWY @ LANCASTER LN,-84.539411,33.570761,Shelter,181,Fulton
4698,213374,213374,SHANNON PKWY @ LANCASTER LN,-84.539278,33.570364,Shelter,181,Fulton
4699,213375,213375,MALDO DR NW @ ARGYLE DR NW,-84.482265,33.800096,Sign on Post,58,Atlanta
4700,213376,213376,COVINGTON HWY @ KLONDIKE RD,-84.107804,33.70382,Sign on Post,111;115,DeKalb
4701,213377,213377,COVINGTON HWY @ AMANDA DR,-84.110412,33.704576,Sign on Post,111;115,DeKalb
4702,213378,213378,COVINGTON HWY @ REDWING CIR,-84.236759,33.755497,Bench,115,DeKalb
4703,213379,213379,FAIRBURN RD @ 1075,-84.510972,33.725214,Shelter,165,Fulton
4704,213380,213380,FOREST PKWY @ GA-85,-84.401785,33.616205,Sign on Post,195,Clayton
4705,213381,213381,DERRICK INDUSTRIAL PKWY @  DERRICK INDUSTRIAL DR,-84.578584,33.626026,Shelter,82;82,Fulton
4706,213382,213382,WELCOME ALL RD @ 4365,-84.529558,33.635422,Sign on Post,82,Fulton
4707,213383,213383,WELCOME ALL RD @ 4365,-84.529414,33.635405,Sign on Post,82,Fulton
4708,213386,213386,14TH ST NW @ HOWELL MILL RD NW,-84.411349,33.78585,Sign on Post,14,Atlanta
4709,213387,213387,14TH ST NW @ HOWELL MILL RD NW,-84.411057,33.785709,Sign Strapped to Pole,14,Atlanta
4710,213388,213388,JOSEPH E LOWERY BLVD NW @ W MARIETTA ST NW,-84.417253,33.782343,Sign on Post,1,Atlanta
4711,213389,213389,W MARIETTA ST NW @ JOSEPH E LOWERY BLVD NW,-84.417833,33.783371,Bench,1;26,Atlanta
4712,213390,213390,CENTRE PKWY @ 1500,-84.51328,33.652179,Sign on Post,66,Fulton
4713,213391,213391,CENTRE PKWY @ 1100,-84.51363,33.65326,Sign on Post,66,Fulton
4714,213392,213392,JOSEPH E LOWERY BLVD @ 841,-84.417278,33.779969,Sign on Post,1,Atlanta
4715,213393,213393,JOSEPH E LOWERY BLVD @ 841,-84.417391,33.779559,Sign on Post,1,Atlanta
4716,213396,213396,FOX ST @ JOSEPH E LOWERY BLVD,-84.417281,33.772213,Sign on Post,50,Atlanta
4717,213397,213397,FOX ST @ PAINES AVE,-84.414033,33.772231,Sign on Post,50,Atlanta
4718,213398,213398,NORTHSIDE DR @ TRAVIS ST,-84.40895,33.772842,Sign on Post,50,Atlanta
4719,213399,213399,HARWELL RD @ DONALD L HOLLOWELL PKWY,-84.491534,33.785279,Sign on Post,853,Atlanta
4720,213400,213400,HARWELL RD @ SKIPPER DR,-84.492857,33.782504,Sign on Post,853,Atlanta
4721,213401,213401,LUCKIE ST @ HUNNICUTT ST,-84.396083,33.766544,Sign Strapped to Pole,51,Atlanta
4722,213402,213402,LUCKIE ST @ HUNNICUTT ST,-84.396159,33.766705,Sign on Post,51,Atlanta
4723,213403,213403,LUCKIE ST @ MILLS ST,-84.396093,33.765085,Sign on Post,51,Atlanta
4724,213404,213404,LUCKIE ST @ IVAN ALLEN JR BLVD,-84.396179,33.764826,Sign Strapped to Pole,51,Atlanta
4725,213406,213406,MITCHELL ST @ TED TURNER DR,-84.395701,33.752357,Sign Strapped to Pole,3,Atlanta
4726,213407,213407,14TH ST NW @ NORTHSIDE DR NW,-84.407521,33.786175,Shelter,14,Atlanta
4727,213408,213408,W MARIETTA ST @ 800,-84.414644,33.780107,Sign on Post,26,Atlanta
4728,213409,213409,PERRY BLVD NW @ MOORE ST NW,-84.467302,33.804992,Sign on Post,26,Atlanta
4729,213410,213410,PERRY BLVD @ MOORE ST,-84.467252,33.804859,Sign on Post,26,Atlanta
4730,213411,213411,PEYTON RD @ JAMES JACKSON PKWY,-84.474949,33.807982,Sign on Post,26,Atlanta
4731,213414,213414,PEYTON PL @ PEYTON RD,-84.473933,33.74864,Sign on Post,867;867,Atlanta
4732,213415,213415,MOREHOUSE DR @ CROECUS AVE,-84.455289,33.761167,Sign on Post,867,Atlanta
4733,213416,213416,MOREHOUSE DR @  2007,-84.453227,33.761168,Sign on Post,867,Atlanta
4734,213417,213417,W MARIETTA ST @ 8TH ST,-84.412531,33.779965,Sign on Post,26,Atlanta
4735,213418,213418,W MARIETTA ST @ BRADY AVE,-84.412298,33.779786,Sign Strapped to Pole,26,Atlanta
4736,213419,213419,W MARIETTA ST @ 887,-84.416724,33.782203,Sign on Post,26,Atlanta
4737,213420,213420,W MARIETTA ST @ 887,-84.416523,33.781715,Sign on Post,26,Atlanta
4738,213421,213421,MARIETTA BLVD @ HUFF RD,-84.428482,33.789237,Sign on Post,1,Atlanta
4739,213422,213422,CLOVIS CT @ CROFT PL,-84.508444,33.775157,Sign on Post,850,Atlanta
4740,213423,213423,BROWNTOWN RD @ REY ST,-84.482349,33.803631,Sign on Post,58;153,Atlanta
4741,213424,213424,BROWNTOWN RD @ BOLTON RD,-84.48297,33.804337,Sign on Post,58,Atlanta
4742,213425,213425,BROWNTOWN RD @ MALDO RD,-84.480801,33.802219,Sign on Post,58,Atlanta
4743,213426,213426,BROWNTOWN RD @ MALDO RD,-84.480714,33.802031,Sign on Post,58;153,Atlanta
4744,213427,213427,BROWNTOWN RD @ JAMES JACKSON PKWY,-84.475786,33.80202,Sign on Post,58;153,Atlanta
4745,213428,213428,ARGYLE DR @ CARDO DR,-84.480099,33.799293,Sign on Post,58,Atlanta
4746,213429,213429,BRIDGEPORT DR @ MARCO DR,-84.477705,33.798768,Sign on Post,58,Atlanta
4747,213430,213430,MARCO DR @ 1659,-84.476478,33.800447,Sign on Post,58,Atlanta
4748,213431,213431,COLLIER DR @ LINKWOOD RD,-84.484676,33.762984,Sign on Post,850,Atlanta
4749,213432,213432,FAIRBURN RD @ COLLIER DR,-84.50017,33.769093,Sign on Post,850,Atlanta
4750,213433,213433,COLLIER DR @ FAIRBURN RD,-84.500199,33.76892,Sign on Post,850,Atlanta
4751,213434,213434,COLLIER DR @ FEDORA WAY,-84.506732,33.76867,Sign on Post,850,Atlanta
4752,213435,213435,COLLIER DR @ CAMROSE WAY,-84.505536,33.768278,Sign on Post,850,Atlanta
4753,213436,213436,COLLIER DR @ BOLTON RD,-84.508615,33.769482,Sign on Post,850,Atlanta
4754,213437,213437,FAIRBURN RD @ BOLTON RD,-84.500122,33.778598,Sign on Post,850,Atlanta
4755,213438,213438,N COMMERCE DR @ WASHINGTON RD,-84.493678,33.632712,Sign Strapped to Pole,84,Fulton
4756,213439,213439,CENTRE PKWY @ 3000,-84.511179,33.651549,Sign Strapped to Pole,66,Fulton
4757,213440,213440,FAIRBURN RD @ FAIRBURN PL,-84.500063,33.771876,Sign on Post,850,Atlanta
4758,213441,213441,FAIRBURN RD @ 574,-84.500203,33.770846,Sign on Post,850,Atlanta
4759,213442,213442,N COMMERCE DR @ WASHINGTON RD,-84.493815,33.632599,Sign on Post,84,Fulton
4760,213443,213443,N COMMERCE DR @ 4909,-84.498865,33.634268,Sign on Post,84,Fulton
4761,213444,213444,N COMMERCE DR @ 4909,-84.499003,33.634223,Sign Strapped to Pole,84,Fulton
4762,213445,213445,N COMMERCE DR @ 4800,-84.4992,33.637458,Simme Seat,84,Fulton
4763,213446,213446,N COMMERCE DR @ 4800,-84.49942,33.637185,Shelter,84,Fulton
4764,213447,213447,N COMMERCE DR @ 4200,-84.500388,33.641769,Bench,84,Fulton
4765,213448,213448,N COMMERCE DR @ LOGISTICS WAY,-84.502323,33.642368,Shelter,84,Fulton
4766,213449,213449,N COMMERCE DR @ 4100,-84.503075,33.646221,Sign on Post,84,Fulton
4767,213450,213450,N COMMERCE DR @ 4100,-84.503322,33.646133,Sign on Post,84,Fulton
4768,213451,213451,N COMMERCE DR @ 3900,-84.503072,33.648438,Sign on Post,84,Fulton
4769,213452,213452,N COMMERCE DR @ 3909,-84.503323,33.648787,Bench,84,Fulton
4770,213453,213453,N COMMERCE DR @ CENTRE PKWY,-84.502907,33.652022,Simme Seat,84,Fulton
4771,213454,213454,14TH ST @ SPRING ST,-84.389402,33.786562,Sign on Post,14,Atlanta
4772,213455,213455,N COMMERCE DR @ SHELBY LN,-84.50394,33.655913,Bench,84,Fulton
4773,213456,213456,SPRING ST @ 12TH ST,-84.389292,33.783713,Sign on Post,14,Atlanta
4774,213458,213458,14TH ST @ W PEACHTREE ST,-84.38838,33.786706,Sign Strapped to Pole,14,Atlanta
4775,213459,213459,14TH ST @ FOWLER ST,-84.393165,33.786685,Sign on Post,14,Atlanta
4776,213460,213460,14TH ST NW @ ATLANTIC DR NW,-84.397529,33.786256,Sign on Post,14,Atlanta
4777,213461,213461,14TH ST @ ATLANTIC DR,-84.397808,33.786137,Sign on Post,14,Atlanta
4778,213462,213462,14TH ST @ FOWLER ST,-84.393361,33.786497,Sign on Post,14,Atlanta
4779,213465,213465,ATLANTA S PKWY @ FOREST PKWY,-84.413236,33.617065,Sign on Post,191,Clayton
4780,213466,213466,ATLANTA S PKWY @ FOREST PKWY,-84.413343,33.616563,Sign on Post,191,Clayton
4781,213467,213467,ATLANTA S PKWY @ 760,-84.410992,33.61459,Sign on Post,191,Clayton
4782,213468,213468,ATLANTA S PKWY @ 775,-84.411049,33.614841,Shelter,191,Clayton
4783,213469,213469,ATLANTA S PKWY @ 650,-84.409366,33.612393,Sign Strapped to Pole,191,Clayton
4784,213470,213470,ATLANTA S PKWY @ 600,-84.40866,33.611788,Sign on Post,191,Clayton
4785,213471,213471,ATLANTA S PKWY @ SR 85,-84.403218,33.612484,Bench,191,Clayton
4786,213472,213472,ATLANTA S PKWY @ SR 85,-84.403598,33.612594,Shelter,191,Clayton
4787,213474,213474,MITCHELL ST @ MANGUM ST,-84.399148,33.753787,Sign Strapped to Pole,3,Atlanta
4788,213475,213475,WASHINGTON RD @ ABBEY RD,-84.467253,33.664753,Sign on Post,181,Fulton
4789,213476,213476,WASHINGTON RD @ W RUGBY AVE,-84.468396,33.663733,Sign on Post,181,Fulton
4790,213477,213477,WASHINGTON RD @ HERSCHEL RD,-84.471453,33.662073,Sign on Post,181,Fulton
4791,213478,213478,WASHINGTON RD @ CHARLES DR,-84.476065,33.660233,Shelter,181,Fulton
4792,213479,213479,FLAT SHOALS RD @ FELDWOOD RD,-84.515778,33.585958,Bench,181,Fulton
4793,213480,213480,FLAT SHOALS RD @ SHENFIELD LN,-84.519583,33.587017,Bench,181,Fulton
4794,213481,213481,FLAT SHOALS RD @ MALLORY RD,-84.525089,33.586667,Sign on Post,181,Fulton
4795,213482,213482,FLAT SHOALS RD @ 4300 (OPPOSITE),-84.527852,33.586785,Simme Seat,181,Fulton
4796,213483,213483,FLAT SHOALS RD @ 4300,-84.528464,33.586628,Shelter,181,Fulton
4797,213484,213484,FLAT SHOALS RD @ MALLORY RDG,-84.529985,33.586695,Sign on Post,181,Fulton
4798,213485,213485,FLAT SHOALS RD @ OAKLEY RD,-84.531486,33.586447,Shelter,181,Fulton
4799,213486,213486,FLAT SHOALS RD @ MALLORY RD,-84.524753,33.586619,Bench,181,Fulton
4800,213487,213487,FLAT SHOALS RD @ 4483,-84.535549,33.585606,Sign on Post,181,Fulton
4801,213488,213488,FLAT SHOALS RD @ 4483,-84.534989,33.58565,Bench,181,Fulton
4802,213489,213489,FLAT SHOALS RD @ BALLYE SHANNON PIKE,-84.537525,33.584997,Sign on Post,181,Fulton
4803,213490,213490,FLAT SHOALS RD @ ABERCORN ST,-84.537483,33.584886,Sign on Post,181,Fulton
4804,213491,213491,OAKLEY RD @ 6295,-84.531792,33.584372,Sign on Post,181,Fulton
4805,213492,213492,OAKLEY RD @ 6300,-84.531564,33.584358,Sign on Post,181,Fulton
4806,213493,213493,OAKLEY RD @ OAKLEY COMMONS BLVD,-84.530497,33.581889,Sign on Post,181,Fulton
4807,213494,213494,OAKLEY RD @ CREST WAY,-84.530392,33.582022,Sign on Post,181,Fulton
4808,213495,213495,OAKLEY RD @ SHANNON BLVD,-84.530586,33.579569,Sign on Post,181,Fulton
4809,213496,213496,OAKLEY RD @ SHANNON BLVD,-84.530436,33.580214,Bench,181,Fulton
4810,213497,213497,OAKLEY RD @ MALL BLVD,-84.530361,33.574847,Sign on Post,181,Fulton
4811,213498,213498,MALL BLVD @ OAKLEY RD,-84.531389,33.57455,Sign on Post,181,Fulton
4812,213499,213499,RESURRECTION WAY @ LONDONDERRY WAY,-84.5369,33.574683,Sign on Post,181,Fulton
4813,213500,213500,WASHINGTON RD @ ABBEY RD,-84.467333,33.664772,Sign on Post,181,Fulton
4814,213501,213501,CHAPPELL RD @ WEST AVE,-84.432355,33.766078,Sign on Post,853,Atlanta
4815,213502,213502,NORTH AVE @ WOODLAWN AVE,-84.43625,33.767954,Sign on Post,853,Atlanta
4816,213503,213503,RESURRECTION WAY @ LONDONDERRY WAY,-84.537792,33.574525,Sign on Post,181,Fulton
4817,213504,213504,FLAT SHOALS RD @ DODSON RD,-84.539767,33.5844,Sign on Post,181,Fulton
4818,213505,213505,SHANNON PKWY @ FLAT SHOALS RD,-84.540067,33.58403,Shelter,181,Fulton
4819,213506,213506,SHANNON PKWY @ PORTSMOUTH DR,-84.540328,33.581794,Simme Seat,181,Fulton
4820,213507,213507,SHANNON PKWY @ PORTSMOUTH DR,-84.540139,33.581556,Simme Seat,181,Fulton
4821,213508,213508,SHANNON PKWY @ SHANNON BLVD,-84.540354,33.579349,Simme Seat,181,Fulton
4822,213509,213509,SHANNON PKWY @ SHANNON BLVD,-84.540123,33.57915,Simme Seat,181,Fulton
4823,213510,213510,SHANNON PKWY @ RESURRECTION WAY,-84.539421,33.57314,Sign on Post,181,Fulton
4824,213511,213511,SHANNON PKWY @ RESURRECTION WAY,-84.539292,33.5729,Shelter,181,Fulton
4825,213512,213512,STONECREST SQ @ 7846,-84.100918,33.700677,Bench,86;111;115;116,DeKalb
4826,213513,213513,S FULTON PKWY @ MASON RD,-84.545771,33.619573,Sign on Post,82,Fulton
4827,213514,213514,S FULTON PKWY @ MASON RD,-84.54587,33.619832,Sign on Post,82,Fulton
4828,213515,213515,S FULTON PKWY @ MAJESTIC PL,-84.533085,33.619579,Sign on Post,82,Fulton
4829,213516,213516,S FULTON PKWY @ MAJESTIC PL,-84.533605,33.619354,Sign on Post,82,Fulton
4830,213517,213517,JOSEPH E LOWERY BLVD @ LUCILE AVE SW,-84.417692,33.742445,Shelter,1,Atlanta
4831,213518,213518,JOSEPH E LOWERY BLVD @ CUNNINGHAM PL,-84.417498,33.743427,Bench,1,Atlanta
4832,213519,213519,BOLTON RD @ ADKINS RD,-84.507687,33.772186,Sign on Post,850,Atlanta
4833,213520,213520,COVINGTON HWY @ WESLEY CHAPEL RD,-84.213125,33.734234,Sign on Post,111;115,DeKalb
4834,213521,213521,S FULTON PKWY @ STONEWALL TELL RD,-84.560551,33.618953,Sign on Post,82,Fulton
4835,213522,213522,S FULTON PKWY @ STONEWALL TELL RD,-84.559019,33.618562,Shelter,82,Fulton
